gene,log2FC,pvalue,adjusted_pvalue
HERPUD2-AS1,1.0843765056824644,0.001073470982899806,0.009348560482722165
HEY1,-1.0983493275614484,0.000256556722691177,0.004031847120066981
HEYL,1.0428511178085944,6.929072077157094e-05,0.0015790487290905663
HGSNAT,-1.308647347942392,4.6019399559690356e-08,8.232487086232275e-06
HIPK3,-1.0256637881338757,7.554909020951957e-07,5.891286099775356e-05
HK1,-1.2590505293776293,4.164802971716007e-07,4.00922983828823e-05
HK2,1.0671269900471922,4.0092028660570155e-05,0.0010356866176371353
HLF,-1.4672573816709222,8.85902805935406e-08,1.3681780960442706e-05
HOMEZ,-1.0534013889951597,0.012219135253720693,0.037291466660736725
HOXC4,1.6215372371102323,6.408988726220484e-12,8.093044763869126e-09
HOXC6,1.5278910073820644,1.119416893145743e-11,1.2647643392189298e-08
HOXD10,-1.3374764596714976,0.0007077159449421771,0.007715865002576798
HOXD11,-1.5113876280415874,0.0016801513512738372,0.011232578342508709
HPN,1.8592959515888436,1.2976845396788724e-07,1.763126203372554e-05
HSD11B1,-1.004336059971882,0.011038411851930692,0.03456595335443364
HSD17B10,1.1517876742396314,1.7085050387186783e-05,0.0005590926473502114
HSPA4L,-1.1979412198736616,0.0019169955359615459,0.011948929172814869
HSPB1,-1.3238989156618288,7.5538738953341525e-06,0.0003160994364739537
HSPB6,-1.3909289475201514,3.386733276441597e-09,1.236806414101057e-06
HSPE1,1.054238536759956,9.830779614414346e-06,0.00037888212923273387
HTR3C,1.0885018033403864,0.0006561465785237214,0.007366892573833017
HTRA1,-1.1179631802117258,0.00014168055608185711,0.0026516621599034238
HYI,-1.251714686084539,1.3996287454872208e-05,0.0004851635177453891
HYMAI,-1.0852979724556566,0.0038080332890024064,0.017080902480512004
ICA1-AS1,1.03088959859519,0.002373036211522456,0.01324888643764696
ID4,-1.2447927544857118,1.4407623387979076e-06,9.400864780235466e-05
IER3,-1.1910933631213203,0.00012906651949417427,0.002496099976559855
IFI27L1,1.066903941661672,0.0012239254118931475,0.009894790669498414
IFITM3,-1.1244317191659943,8.989048132011451e-05,0.0019086834446082079
IFNA21,1.0160398137413356,0.0008480829971649315,0.008389768525409947
IFNA5,1.0152444929519753,0.0015273234350791976,0.010838694935816573
IFNA7,1.035436764806167,0.0013868723428258677,0.010483094571634825
IFRD2,1.3719790731064072,2.0243331920413022e-07,2.4277296443324378e-05
IL12A,1.0314949086459513,0.0010351981904994216,0.009197770382723083
IL36G,1.0669677029489515,0.001441073012772053,0.010592738185488278
IL9,1.013384077718821,0.003404922113755948,0.016000121108257343
IMPDH2,1.0199146785750208,5.4430323801056415e-05,0.001305537163170143
INHBA,1.131782597449023,1.2500897593900243e-07,1.7313339912790743e-05
INTS13,1.0404840685809922,0.0009781512406163533,0.008908770760420558
IRF2,-1.0980524577735347,3.333811413418848e-05,0.0009116806319982472
IRF6,-1.297128933700568,1.7969416557347985e-06,0.00011084754748177849
IRGC,1.0328548504237043,0.0017644509532690133,0.011474543657626752
IRS1,-1.2087692932973546,3.360290990814167e-05,0.0009165368401819647
IRS2,-1.064789094475036,0.0010155912900004704,0.009087827520817047
ISOC1,1.1492337806229171,7.51515583158879e-06,0.00031509345749358703
ITGA2,-1.0206148328727083,0.009570912868961334,0.03139171681558334
ITGBL1,1.1218702306838857,1.594802139394322e-08,3.980885758881153e-06
JAG2,-1.272911990968663,4.5724942736311665e-07,4.249252578876201e-05
JAZF1,-1.1275191425224342,1.140005014836255e-05,0.0004251737995049245
JPH4,-1.1078211158962767,0.0007074083339488993,0.007715865002576798
KANK4,-1.66973015444594,0.0002649235087231633,0.004118902466297597
KCNA1,1.0536481437046459,0.0012506957431571897,0.009995787609216452
KCNG4,1.0811825302454903,0.010267804197290271,0.032962307866491736
KCNJ5-AS1,-1.623977716122993,5.3996910407533205e-05,0.0012980421900543285
KCNJ8,-1.1586686429359694,1.4246006534064827e-07,1.8707407687277725e-05
KCNK3,-1.2107045133926004,0.0001351409214052162,0.0025695927013337254
KDR,-1.1438569035188195,1.0329047702695427e-05,0.0003959529768460049
KIAA1210,-1.4038750113891882,3.992807563985614e-07,3.968222221114777e-05
KIF15,1.0322589991514644,0.0007261981823014151,0.00781578603855304
KIF1A,-1.1579510381008964,5.1353707593256586e-05,0.0012456610631688579
KIF22,1.0168983488205148,0.000326552395278125,0.0047093608520372785
KIF2B,1.1108831827594294,0.0014126298787610206,0.010512476641757423
KIR3DL3,1.030819092199876,0.0009566629580073915,0.008840587051030854
KIR3DS1,1.0801280798156558,0.0013636109287683104,0.010384612545850784
KIT,-1.1101456385400899,0.0018537944367525087,0.011756397392545376
KLC2,1.3195764234986975,0.003539109518926875,0.01635257512759432
KLF10,-1.017034903582434,0.0005920066057333932,0.006922864152465957
KLF14,1.063783061835934,0.0011887519347687917,0.009766145343927154
KLF8,-1.2513809790877988,0.0016432755235026404,0.011127777909294853
KLHL15,-1.0936029521965942,0.00032978575898930833,0.004738628439239279
KLK1,-1.264456467099874,0.0024582839560959306,0.013489770369506989
KLK11,-1.0163114902456758,9.609543961817527e-06,0.00037169023464565196
KLK6,1.0216939425814533,0.0013458712989623171,0.010315600405272272
KMT2E,-1.201134171253102,5.634914901447375e-07,4.7623904798964885e-05
KNSTRN,1.0739203693762902,0.0001310412628581245,0.0025155833895947996
KRT12,1.0479534554763057,0.0006856482175928681,0.007539687821803047
KRT14,-1.8173166149956748,1.1100969576604453e-05,0.00041661628304365
KRT15,-1.8447959428894496,5.685444640732089e-11,4.5203496334294725e-08
KRT17,-1.821288313303926,2.3327968359226706e-10,1.3910597132431102e-07
KRT18,1.3786851931447397,8.668042019867672e-07,6.483514217439e-05
KRT222,-1.466167351900069,0.0008143393094440505,0.008230424649640035
KRT23,-2.0427657153893906,6.480544931564845e-10,3.3123299534738695e-07
KRT32,1.0436983692903261,0.0019124610242863885,0.011938005469135185
KRT5,-1.8380879320867347,7.065060660326016e-14,3.0333131439043716e-10
KRT71,1.0520937537076698,0.0018451481015842738,0.011730984275493996
KRT84,1.0582378358597742,0.004407198294020446,0.01872710328142061
KRTAP1-5,1.070500378735221,0.0016699735076962578,0.011215559069728409
KRTAP10-12,1.15550333366786,0.0012463916172300027,0.009991145947377322
KRTAP2-2,1.0820483495084385,0.0010533288633156393,0.0092792927896484
L3MBTL4,-1.2105502642221166,0.006219183125429795,0.023349974734328777
LAMB3,-1.953354111389808,1.8655348444642664e-13,6.396472338801017e-10
LAMP3,-1.1532719131012308,0.00828661907426017,0.02833527423815595
LAMP5,1.0517513445815436,2.5504903866967565e-05,0.0007614934232436616
LAPTM4A,-1.2710875637875736,0.0007454287989479633,0.007917921834248356
LARGE2,1.0206183587780333,0.0015355326708686127,0.010855381256593263
LARS1,1.1528990153573697,2.111310043423652e-10,1.333043903005163e-07
LCLAT1,1.1347599589863715,3.148352090445433e-05,0.0008800218011144807
LDHB,-1.0605792771492362,1.7773736191665149e-06,0.00011059385357289153
LENG8,-1.3311325992740022,5.451549385385408e-06,0.0002489966184171671
LGALS14,1.0554839071211723,0.0009669164899010329,0.00887801381039584
LGALS3BP,-1.3073977434802875,4.385869889154389e-08,7.978938043260786e-06
LGI1,1.0110740422992697,0.0006119378056299275,0.00705503161839831
LGR6,-1.5543077093497928,4.2322805239070646e-05,0.0010803135078087153
LHB,1.0039313752504302,0.002082483949635793,0.012439114799620225
LHFPL3,1.0303447083845416,0.0025496418453342905,0.013696987360808611
LINC00028,1.1664288767839468,0.00045519036627300044,0.005861770601549191
LINC00163,1.0891796289663098,0.0005552492320264326,0.006659308610485266
LINC00462,1.0138095478929827,0.0005337646671610916,0.0065148259758528145
LINC00466,1.0155941415243361,0.001320424679660948,0.010210002554355167
LINC00523,1.097172251285839,0.003981462702987725,0.017543115731740045
LINC00543,1.0009442674284228,0.0015948434758802014,0.011008522474829674
LINC00555,1.0285346659960402,0.0018985363807364505,0.011889113327091418
LINC00561,1.0235043535794437,0.0014978417865807012,0.010758375230346479
LINC00582,1.0532065173793057,0.004182622591946472,0.018051036337807524
LINC00671,1.0409577383733706,0.0022044106699179618,0.012749565543210573
LINC00836,1.0489840800640624,0.001094964847434263,0.009438227749440418
LINC00844,-1.7587243952668512,1.3011960070597288e-09,5.819328059073166e-07
LINC00856,1.065510197944151,0.0014837999054365455,0.010723797556974555
LINC00865,-1.237047875279581,4.044933671712054e-05,0.0010424080567904281
LINC00928,1.0806682249932704,0.0008884743777368887,0.00855286074747883
LINC01023,1.2327461244050235,0.00017967543185572275,0.0031445896919094917
LINC01102,1.0108043363165682,0.0013939712206184423,0.010489193557931025
LINC01111,1.0325833561883093,0.0016050416353125489,0.011022210104048141
LINC01141,1.0267002219070527,0.0018765073864342766,0.01182801893029672
LINC01226,1.0267744635037497,0.00040792788687050833,0.005488026095812504
LINC01267,1.1045897181066584,0.004505714961194489,0.018998767377737657
LINC01346,1.0296725882648046,0.004692507105457088,0.019471603359336644
LINC01398,1.0538220636204279,0.0030415810123408595,0.014968734431893909
LINC01426,1.024236100131136,0.0015593407623418077,0.010931397663849127
LINC01428,1.0170878011860345,0.0017382473552888635,0.011404326398528739
LINC01449,1.0358713881398778,0.0006799714828892634,0.0075097483349031635
LINC01487,1.0093544134233157,0.0007756822703073988,0.00804423734139562
LINC01503,-1.3965228247425325,0.00020432718158345479,0.0034267552712154785
LINC01558,-1.098522300543054,0.01722748372009073,0.04791066109848266
LINC01722,1.0073108031219418,0.00213585858946431,0.01255145807282517
LINC01812,1.0525832243246744,0.001695708221588227,0.01128700400155507
LINC01859,1.0247153033779357,0.0013032716227006755,0.010173575245278326
LINC01898,1.0410836460007458,0.0037068696847407964,0.01681288221473287
LINC01924,1.0146757094265157,0.0005533122093779117,0.006654771482914324
LINC02026,1.0225638360345684,0.0012827438625658972,0.01010149027795382
LINC02067,1.206721592711296,4.121955094229827e-07,4.00922983828823e-05
LINC02097,1.069898403406064,0.0011553163044206367,0.009633399436874062
LINC02149,1.0365066714216737,0.0006019918094142905,0.006981608953374703
LINC02179,1.0361043537904078,0.0013636848542764876,0.010384612545850784
LINC02186,1.0653644049081061,0.0009685938551602893,0.0088864308256532
LINC02204,1.0260370673997867,0.0015318645945812067,0.010852000432988243
LINC02243,1.0027026778990926,0.0010106654448923957,0.009057595484733715
LINC02254,1.010138479436971,0.002444264978252011,0.013445086358263953
LINC02269,1.1417344671374439,0.001009727342859486,0.009054225926969334
LINC02314,1.1062020997007118,0.0008229742950691922,0.008270004582367126
LINC02380,1.015351408410584,0.0017161428386967294,0.011335519482554674
LINC02424,1.039264931865514,0.0010383226828560503,0.009203002903745183
LINC02475,1.0305589073220545,0.0016516647013901772,0.01114977551721476
LINC02478,-1.3787986922922923,0.0005496051373788312,0.0066459187565725275
LINC02525,1.0480885199707444,0.0004831801003395284,0.006090679514966915
LINC02562,-1.647205283761004,7.4359395299930455e-09,2.1866755327446673e-06
LINC02582,1.180052679658088,0.000682001329122111,0.007511812484486586
LINC02754,-1.3671537157569993,1.533974554600033e-07,1.9718462133891562e-05
LINC02757,1.0314336146487193,0.0026111584207198614,0.013864392237841519
LINC02837,1.0446749851538142,0.0017790191477989078,0.01151398189517154
LINC02873,1.0340364886560478,0.0007175362196544118,0.007778741419404285
LINC02915,-1.3561440383113044,2.1150849321204135e-05,0.0006580366411279554
LINC02961,1.01254780828365,0.0017455283883061018,0.011434622493673203
LINC02984,-1.2331500546248242,4.1498767078222475e-08,7.679776145415535e-06
LINC03105,-1.4744372138423185,6.356300397612823e-07,5.188239567891805e-05
LINGO1-AS1,1.01724225533395,0.002165523327353587,0.012627420406562331
LIX1,-1.1426725123137038,0.01028969417923325,0.032986908272347924
LMAN1L,-1.394733216573035,0.0015981850797469144,0.011018093326500281
LMCD1,-1.1810132224140069,8.349237427209967e-05,0.001812265721434948
LMNB2,1.0983516727637719,1.608781162311727e-05,0.0005354372900983851
LOC100134040,1.0276055068886691,0.0008322729905063243,0.00832407547820667
LOC100420872,1.0740814906545821,0.0002534736666108302,0.003998030272692647
LOC100506851,1.063768144550406,0.0006603486481640631,0.007394733662043788
LOC100506929,1.0434530036246745,0.002989717157957296,0.01483332385355308
LOC100507560,1.0529474518528041,0.00055331350292295,0.006654771482914324
LOC101926948,1.0496259265467567,0.001078540914233833,0.009382501928086075
LOC101927468,-1.529751289718841,0.0011291602362362534,0.009564127655499346
LOC101927552,-1.0341842834974069,0.004726061637354233,0.019551814447693838
LOC101928087,1.0171532183325387,0.0013208642510254647,0.010210002554355167
LOC101928196,1.0088689963941442,0.00195796357592646,0.01204569680758191
LOC101928516,1.0040666134171663,0.0011869271288736912,0.009758623008629463
LOC101928663,1.0135839138640175,0.0010399336560551328,0.009210259913946495
LOC101928730,1.0243129996502764,0.0018304984478651118,0.011707178808455846
LOC101928850,1.0202593591992244,0.0016229208634149896,0.011067103613382968
LOC101928893,1.0322696046092725,0.000710127297798399,0.007729553118933331
LOC101929007,1.0465838213497938,0.0015243825534149355,0.010826439139664688
LOC101929802,1.09080080407292,1.4633963779958218e-06,9.51961516558676e-05
LOC101929902,1.0299743791670513,0.0037645135363806384,0.016981476340791574
LOC102723728,1.1429052053192037,2.4919616416281432e-06,0.00014419121444968018
LOC102724517,-1.3055290787714837,0.001954026933882995,0.012033016692388482
LOC102725023,1.0496429256624251,0.001451414921922148,0.010626713550103258
LOC105370624,-1.0527455992938128,0.008518538447445918,0.028866213867611925
LOC105371215,1.1404211792080363,0.00036306063501574535,0.005080718808267931
LOC105372394,1.047573675186574,0.0013981597464257831,0.010489193557931025
LOC105372480,1.4521701359990762,2.9018549246503556e-05,0.0008294822858517868
LOC105373418,1.1423454787673326,0.002469648590838767,0.013527927098631235
LOC105375769,1.02091974020458,0.0008098783225138227,0.008204652170554145
LOC105377468,-1.635936762682011,9.22738790039959e-06,0.0003614677665289744
LOC105377938,1.0690085472663111,0.0012993221209605078,0.010170908843537902
LOC105379385,1.0173021431736617,0.0021658244252221884,0.012627420406562331
LOC105379499,-1.4024852968401023,7.149212766077521e-06,0.0003021105323806814
LOC107984399,1.063672563420123,0.0012294696080337993,0.009912431010685969
LOC114224,-1.0163235951741885,0.0005373558363073137,0.006543061677827058
LOC643406,1.0134247699061238,0.00127479715163628,0.010076508467121008
LONRF3,-1.1521713282727672,0.016033512601400714,0.045461827719251516
LORICRIN,1.0252048106853415,0.0014441341897057816,0.010598710649714193
LPAR1,-1.2245760970001363,1.2983624130015893e-05,0.0004650178955753455
LPCAT2,-1.1769411430603098,0.0005059235921507356,0.006302796665634421
LRBA,1.1591691962700108,2.6960968286809504e-05,0.0007906709101269668
LRFN1,1.0249290479255935,0.0014609097534892643,0.01065780428477166
LRIT1,1.0093582249571054,0.0016916242743722136,0.01126717291279811
LRP4,-1.3000498948253427,7.664691143249446e-05,0.0017032911467094807
LRRC8D,1.322466569005839,0.000409478074552855,0.005494911684845725
LRRFIP2,-1.0279956736223475,0.004008109728733814,0.017609924589997702
LRRTM2,-1.0361070514272985,0.001491357019657644,0.010737595255709956
LSAMP,-1.6942727640818074,1.5107495358630055e-09,6.486252057274229e-07
LSAMP-AS1,-1.5334493893173895,1.3091956286144434e-05,0.0004668522019844893
LSR,1.0726580714695777,0.0005177875688018144,0.006388129735326752
LURAP1,-1.7056330754844449,2.531053219208067e-05,0.0007567426108181
LUZP2,1.3830239876054597,5.441990209803637e-07,4.6821431241688183e-05
LYAR,1.025419104109385,1.0938548279802526e-05,0.00041196108056582606
LYPLA1,1.0553695666381202,5.505587671234859e-06,0.0002503992596152515
MACIR,1.3108050746617035,2.257064857905488e-05,0.000694652819380689
MAGI2-AS3,-1.3041496724709964,4.38318640876772e-05,0.0011082904904242243
MAL2,1.351308376080357,6.618997619345754e-05,0.0015294943153336415
MALL,-1.1957879673247114,4.063227869938494e-07,4.00922983828823e-05
MAML2,-1.285617158169132,8.592448255941483e-05,0.0018458771311472368
MAN2A2,1.2238365606742756,1.1906113759813e-08,3.215857822383477e-06
MAN2B1,1.5144140108111401,1.0805371153258168e-05,0.00040909859355730703
MAP3K5-AS1,-1.6514601426819329,1.1425481694514171e-05,0.0004251737995049245
MAP3K5-AS2,-1.662820526593217,2.157273083097226e-05,0.0006682565840526428
MAPRE1,-1.0188196255711088,3.4067491872819186e-05,0.0009210665592365358
MARCKSL1,1.5830620364858792,1.1873660157111942e-06,8.066198183313989e-05
MAS1L,1.020424721100549,0.001249075301894928,0.009994239017299456
MAZ,1.3049425028928732,3.120806019976034e-08,6.089295430321884e-06
MB,1.1529633591701087,0.0013242376964387517,0.010225687276780823
MBLAC2,1.1207031326967483,1.1670968071137721e-07,1.6482938919941676e-05
MCC,-1.573830229335732,1.6663629717787967e-10,1.0839943610659221e-07
MCU,1.2279397242834906,5.6922142115102084e-05,0.0013487280626764862
MDH2,1.0106677160370907,1.050608518022222e-05,0.00040018573356685153
MED21,-1.271679190003686,3.6108822931403074e-07,3.691181437468713e-05
MEG3,-1.0743016627011848,2.1133672477973568e-05,0.0006580366411279554
MEIS2,-1.4676775888321483,3.3992443486263736e-09,1.236806414101057e-06
MEIS3P1,-1.1192473319062353,0.0007335943386097357,0.007849890519254457
MEOX1,1.0062761953357895,4.285866150879693e-06,0.00021009711943720483
METTL21EP,1.0167376716250036,0.0015287187944399625,0.010845012015942722
METTL26,1.2055475098748865,2.0636498517049207e-07,2.4475343296436205e-05
MFSD10,1.041012441470326,0.0005153094217446816,0.006368536186869937
MICAL2,1.159189457736178,7.127007472434125e-09,2.124937075149213e-06
MICALL1,-1.0184820764968212,0.003037213757106679,0.014960960927904792
MICOS10-NBL1,-1.576938708459226,9.529103115381305e-12,1.1364514254327248e-08
MIF4GD,1.0712204514863874,1.4876515739891055e-07,1.9312378219481935e-05
MIOS-DT,1.008643581588994,7.596773199206592e-06,0.00031727612892484033
MIR181A2HG,-1.0922970567252115,0.01352031582775045,0.04019396480741156
MIR200CHG,1.1153394173400843,0.0007703699892917582,0.008004614017486048
MIR205HG,-1.833042302785962,1.3140052862226962e-08,3.4824384542398296e-06
MIR23AHG,-1.348716684625081,7.755420072335197e-06,0.0003195501011378497
MIR503,1.0090996238157277,0.0016961790147210444,0.01128700400155507
MIR5195,1.02518447888286,0.000116437269496849,0.0022910713696506486
MIS18A,1.057492095988541,0.00013556515523469235,0.0025705539318132456
MKNK2,1.1037637454128173,2.686362333156923e-07,2.942252051320391e-05
MLN,1.0209309125351593,0.004605083150584646,0.019247920559501672
MLST8,1.004271509124428,7.883065943929187e-05,0.0017374309714407378
MME,-1.608660591862526,1.4807508641144894e-12,2.889752618176886e-09
MMP27,1.038879972461452,0.0004478612355249681,0.0057952002067597885
MOS,1.076310375650965,0.0004397454319145151,0.005728605622991204
MOXD1,1.2109543030438257,2.951296502053903e-07,3.145178354529212e-05
MPG,1.0102043973261443,0.00011756102707556937,0.002308950199662624
MPPE1,-1.2137173571065607,1.0849312214354758e-05,0.000410039058636538
MPPED2,-1.1905529842129317,2.3112701615818362e-07,2.6532639870950417e-05
MPZL2,-1.3076501669690581,2.413682260680822e-08,5.130150206934179e-06
MRAP2,-1.207230813368656,0.002494635231442997,0.013578178122055482
MRGBP,1.0826264434931727,1.5234672829224811e-05,0.0005130949943823688
MRM3,1.0586138742750921,0.0017757840845179283,0.011509890381143226
MRPL15,1.2390577119454087,2.177013326769655e-06,0.0001288295593192593
MRPL17,1.6668092085573785,2.6053711063491625e-09,1.0755673373076438e-06
MRPL24,1.4081467995088253,1.26774273889946e-05,0.0004573887962345329
MRPL3,1.326352428913197,1.957054936532985e-08,4.473852415546986e-06
MRPL37,1.1689962041175268,8.391793426752532e-07,6.344536578708148e-05
MRPL58,1.1558409207283438,0.0006088706149124935,0.007030998112063742
MRPS21,1.3172781480043128,0.00024752572475872093,0.003918609685394884
MRPS26,1.275032338260357,1.3588987606583615e-07,1.8232174809408154e-05
MRPS31P5,1.3998634901500466,8.749499740368835e-10,4.173900242811062e-07
MS4A8,1.1367707171797083,1.2268908798252997e-06,8.230520786628033e-05
MSMB,-1.3532470605389757,2.7753049351312083e-10,1.610201920066531e-07
MSMO1,-1.3759721349931393,7.675383161590178e-05,0.0017039033126148538
MTARC1,1.0267168847377477,0.003765267953109916,0.016981476340791574
MTHFD2,1.0312727486087567,0.0004811633018305432,0.006075960353174277
MUC16,1.0870346427341273,0.0016300106000176541,0.011102269397528664
MUC3A,-1.1450760567211118,6.12365712552195e-05,0.001430430332030247
MXD4,1.1177597377098742,5.430183095120847e-06,0.0002489966184171671
MYBBP1A,1.018214194613329,0.00024167313919156035,0.003845809695348574
MYC,1.2838735287951961,0.0002763327314647073,0.004208763546716316
MYH9,1.345928896466412,0.0002927757877919345,0.004370666089380707
MYL5,1.1782626304634554,0.0010091928923560032,0.009053215135899005
MYO6,1.2278892828350416,6.227946090902056e-06,0.00027452837522257584
MYOCD,-1.2067683631055746,0.002134344817055026,0.01255145807282517
MYOF,-1.4477954587423054,1.2436962169419282e-09,5.680516316828164e-07
MYZAP,-1.0765850638800805,0.00019133508674094857,0.003293817407432192
MZT2A,1.4625051758343153,5.948376839000319e-09,1.8241972228974265e-06
MZT2B,1.036522295182813,3.605495654612432e-05,0.0009626763086761827
NAA10,1.705950006334727,1.0916348911047552e-06,7.708594147153217e-05
NAA35,1.0355705659673018,0.0001837266606693766,0.0031935710320562813
NAA60,1.4532180152545329,1.1987699518999876e-05,0.00043839854441971097
NAA80,1.0491650736895555,0.010448548400799288,0.03338776250669222
NAB1,-1.1040763873587254,1.3904032520648671e-05,0.0004851635177453891
NACA4P,1.0120205667672892,0.0001177180775667374,0.0023099213630028807
NACAD,-1.2480893671427045,0.001248783850479834,0.009994239017299456
NASP,-1.1086147511190432,2.7275212667005505e-05,0.0007955868662815309
NAT9,1.1417805012643063,4.884361576878342e-05,0.0012038184841658712
NBL1,-1.4977940885924377,6.77918149386247e-10,3.3843881192731545e-07
NBPF19,1.2882601955916682,3.259270018780237e-05,0.0009004496408927905
NBPF26,1.2935221903033587,4.338286651176938e-05,0.0010995277395609837
NCAPG,1.1173996177815795,2.324414357735699e-08,4.989820301751225e-06
NCBP2,1.1547952930436851,4.4744610674535115e-07,4.2128620936414266e-05
NDN,-1.0860096512994413,0.0008393822437149771,0.008349869613451999
NDNF,-1.112920676182143,8.297668572771635e-05,0.001808386307123743
NDRG2,-1.5523851849471306,7.678077514295147e-07,5.9503714801218015e-05
NDST3,1.0355397345360766,0.0007267111814856228,0.00781578603855304
NDUFB10,1.2405231417381963,4.292897112000264e-07,4.114090281397753e-05
NDUFC2-KCTD14,-1.6319434355346316,3.125476945637045e-05,0.000877454489277706
NDUFV2,1.0132343082809128,2.0014643650090893e-05,0.0006327751918063345
NEFH,-1.4244120949334467,2.933815837296081e-11,2.6241760241347904e-08
NEK5,1.2307743438190983,4.2903985242483394e-08,7.871964540174283e-06
NELFA,1.1500747332901053,0.000755860094965819,0.007942265618517491
NELFB,1.1966701515525218,0.0001955768247000678,0.003320845321880043
NELL2,-1.0313485430271954,0.004847395755016722,0.019881361229068393
NET1,1.1978992995891566,0.0002945866537665474,0.004388543855937872
NEUROD1,1.017990129396213,0.0010407274235002093,0.009212905402176903
NFXL1,1.3734605757339262,3.730008191475982e-05,0.000985858853196676
NHS,-1.099596557960445,0.0001762357568413685,0.003108671316445076
NINL,-1.2580678504710963,1.735993785331469e-05,0.0005656374406557132
NIPAL3,-1.5787730942016704,1.6534874590692478e-12,2.957951273653295e-09
NLRP10,1.083293254742539,0.0008586656033556366,0.008414274086427503
NLRP6,1.008346359425095,0.0010867213823194243,0.00941584850822783
NME1,1.4945681392160317,1.726631930228431e-07,2.1932312216694514e-05
NME1-NME2,1.4402334539410606,3.2869118375960845e-06,0.000174222559055988
NMRAL1,1.078025500857922,7.140843009765031e-06,0.0003021105323806814
NMRK1,-1.0660045203999307,0.0003059775641331892,0.004498918061128201
NOA1,1.1804489531048736,6.4485009796150014e-06,0.00028136172871828303
NOP56,1.5048878446533982,2.487607432000452e-08,5.18460861580133e-06
NOPCHAP1,1.0204538648524037,0.0005075737271568643,0.006309256051462888
NPR2,-1.0703576793826037,0.00019890933670021067,0.0033595489621899466
NPSA,1.0427111307729235,0.0011855007691765704,0.009754367578349344
NPTN-IT1,-1.0128598070508867,2.226165347801328e-05,0.0006876128276439009
NR3C1,-1.2669532590879755,2.3641963229071842e-07,2.685301717663943e-05
NSUN2,1.5941654714361018,4.727325721813063e-07,4.355429239062705e-05
NTAN1,-1.0559682410846247,7.005315927341656e-05,0.0015896735413556378
NTF4,-1.8049759145683977,1.2917025946307163e-06,8.584823405243836e-05
NTN4,-1.4032088300998475,1.552507158117382e-08,3.920902489800687e-06
NTNG2,-1.86314944119171,2.666787579725732e-13,7.155991121746535e-10
NUAK1,-1.3390617533010962,3.110096677679051e-05,0.0008773251692475189
NUDT10,-1.177317658041665,4.212619521785541e-06,0.00020789035235441424
NUDT19,1.0175763500188073,0.0016115490435377044,0.011042171502593009
NXPH4,-1.1330272143777251,0.01092416177379997,0.03435189262213561
NYAP2,1.1549945294950565,0.0002919195516338564,0.004365719605227195
NYNRIN,-1.2661373007921168,0.0065748402568956985,0.02423250969153718
OAT,-1.2203713607020379,1.1774653014160749e-07,1.6520684722548285e-05
OCLN,1.0289494531451688,0.0007472952429501837,0.007921089937623357
OPALIN,1.0276576739300396,0.0019518545429090984,0.012023087940496304
OR10C1,1.0229607242990029,0.0011594527124735802,0.009651016432210294
OR10J1,1.1437876611745776,0.000810264963462421,0.008204697155965938
OR11A1,1.041965665612762,0.0017669666240894878,0.011487423537046952
OR13C4,1.181066896762425,0.0005525338870664248,0.006654771482914324
OR14J1,1.0471697171662175,0.0014336175409781467,0.01055762187038692
OR1D5,1.026029961429737,0.0014956116804634902,0.01074867624523259
OR3A1,1.026598525786209,0.0009655168087169298,0.008877687909799202
OR51B4,1.03717094455084,0.001491111151178128,0.010737595255709956
OR51B6,1.0013226016150947,0.0019132192128700188,0.011939266524035085
OR5E1P,-1.1668497591687876,0.01440946408148773,0.04204859184956333
OR6B1,1.2347895134083249,0.0007858338341193519,0.008106436769360946
OXER1,1.0724131953207603,0.0023730353992229016,0.01324888643764696
OXLD1,1.073633223337052,0.0002451345833081142,0.003889360014689791
P3H4,1.0626897214549604,0.0001949346299850245,0.0033204223176837447
P4HTM,1.0040784090420676,0.00010708657926999254,0.0021524602969933797
PA2G4,1.1773136287825425,1.1714906928960618e-05,0.000432102933065288
PABPC1L2B,1.1988718286662652,0.00043120395128478875,0.0056859061561612785
PAFAH1B1,-1.0605369975504493,1.6974010494709644e-06,0.00010623355197957198
PAICS,1.1927683750893954,4.960976246466532e-09,1.6384196474291853e-06
PAK1IP1,-1.6591190261865274,3.5462014877278526e-09,1.268771788950897e-06
PALD1,-1.2938614966040065,2.7220573793016495e-05,0.0007955868662815309
PALM3,-1.1681182413577105,0.017111532792931778,0.047697564542964914
PALMD,-1.1256229317902329,6.173261802684888e-05,0.0014388861142045223
PAQR7,-1.3044086461239774,0.0007156013087886609,0.007762411973605955
PARM1,-1.6067729860379494,3.332713904406173e-11,2.8617347754354932e-08
PARP6,-1.1506386717477495,8.373168889109427e-07,6.344536578708148e-05
PAXIP1-DT,1.008110150869589,0.0014311051740638894,0.010542865420436124
PCA3,1.431079526347916,1.6215768689461286e-11,1.6576376497936447e-08
PCAT7,1.1662357010066493,6.372943632955138e-08,1.0857776267353013e-05
PCBD1,1.2281164060578043,1.1829397804596518e-06,8.061640719722966e-05
PCDH7,-1.1128767739688938,0.000804813719952713,0.008179484549225173
PCDHB14,1.0436204488527911,0.0005559918731407742,0.00666030808613077
PCDHGA4,1.1111582053595448,0.00016078332583323434,0.00290778067031343
PCP4L1,-1.420167302611603,5.272479333709951e-05,0.001271733863559006
